,Reporter,Partner,Trade Value (US$),expor,TradeValue,Weight,Type
15667,Algeria,Ukraine,,31108824.0,31108824.0,31108824.0,Directed
15668,Cabo Verde,Ukraine,,171990.0,171990.0,171990.0,Directed
15669,United Arab Emirates,Ukraine,,63588056.0,63588056.0,63588056.0,Directed
15670,"Other Asia, nes",Ukraine,,4656019.0,4656019.0,4656019.0,Directed
15671,Maldives,Ukraine,,280916.0,280916.0,280916.0,Directed
15672,Palau,Ukraine,,599.0,599.0,599.0,Directed
15673,Gabon,Ukraine,,1273002.0,1273002.0,1273002.0,Directed
15674,Central African Rep.,Ukraine,,44050.0,44050.0,44050.0,Directed
15675,Syria,Ukraine,,22000.0,22000.0,22000.0,Directed
15676,Morocco,Ukraine,,55821872.0,55821872.0,55821872.0,Directed
15677,Chad,Ukraine,,91318.0,91318.0,91318.0,Directed
15678,China,Ukraine,,532201434.0,532201434.0,532201434.0,Directed
15679,France,Ukraine,,58894678.0,58894678.0,58894678.0,Directed
15680,Rep. of Korea,Ukraine,,31076575.0,31076575.0,31076575.0,Directed
15681,World,Ukraine,,3836025983.0,3836025983.0,3836025983.0,Directed
15682,Bunkers,Ireland,,9422509.0,9422509.0,9422509.0,Directed
15683,Greenland,Ireland,,294.0,294.0,294.0,Directed
15684,Gabon,Ireland,,748248.0,748248.0,748248.0,Directed
15685,State of Palestine,Ireland,,592054.0,592054.0,592054.0,Directed
15686,Austria,Ireland,,23365612.0,23365612.0,23365612.0,Directed
15687,Morocco,TFYR of Macedonia,,442.0,442.0,442.0,Directed
15688,Guinea-Bissau,Finland,,18533.0,18533.0,18533.0,Directed
15689,Sint Maarten (Dutch part),Finland,,2302.0,2302.0,2302.0,Directed
15690,Somalia,Finland,,479.0,479.0,479.0,Directed
15691,Saint Vincent and the Grenadines,Finland,,10181.0,10181.0,10181.0,Directed
15692,Jamaica,Finland,,17396.0,17396.0,17396.0,Directed
15693,Haiti,Finland,,3708.0,3708.0,3708.0,Directed
15694,Brunei Darussalam,Finland,,24042.0,24042.0,24042.0,Directed
15695,Mozambique,Finland,,12355.0,12355.0,12355.0,Directed
15696,"Bonaire, Saint Eustatius and Saba",Finland,,6821.0,6821.0,6821.0,Directed
15697,Iran,Finland,,7669.0,7669.0,7669.0,Directed
15698,Bunkers,Finland,,7236861.0,7236861.0,7236861.0,Directed
15699,Bahamas,Finland,,5265702.0,5265702.0,5265702.0,Directed
15700,Bahrain,Finland,,458164.0,458164.0,458164.0,Directed
15701,Rep. of Korea,Finland,,87429594.0,87429594.0,87429594.0,Directed
15702,Suriname,Finland,,17533.0,17533.0,17533.0,Directed
15703,Benin,Finland,,79069.0,79069.0,79069.0,Directed
15704,Curaçao,Finland,,2535.0,2535.0,2535.0,Directed
15705,Fr. South Antarctic Terr.,Finland,,29639.0,29639.0,29639.0,Directed
15706,France,Finland,,131820630.0,131820630.0,131820630.0,Directed
15707,Kuwait,Finland,,4934700.0,4934700.0,4934700.0,Directed
15708,"Areas, nes",Finland,,193485882.0,193485882.0,193485882.0,Directed
15709,Costa Rica,Finland,,3337917.0,3337917.0,3337917.0,Directed
15710,Togo,Finland,,174399.0,174399.0,174399.0,Directed
15711,Guinea,Finland,,34729.0,34729.0,34729.0,Directed
15712,Greenland,Finland,,1166969.0,1166969.0,1166969.0,Directed
15713,Turkmenistan,Finland,,93914.0,93914.0,93914.0,Directed
15714,Cook Isds,Finland,,3676.0,3676.0,3676.0,Directed
15715,Faeroe Isds,Finland,,190575.0,190575.0,190575.0,Directed
15716,Trinidad and Tobago,Finland,,192610.0,192610.0,192610.0,Directed
15717,Ghana,Finland,,7658966.0,7658966.0,7658966.0,Directed
15718,Sudan,Finland,,365315.0,365315.0,365315.0,Directed
15719,United Arab Emirates,Finland,,25446024.0,25446024.0,25446024.0,Directed
15720,Burkina Faso,Finland,,96541.0,96541.0,96541.0,Directed
15721,Cameroon,Finland,,1485330.0,1485330.0,1485330.0,Directed
15722,Albania,Finland,,271829.0,271829.0,271829.0,Directed
15723,Kazakhstan,Finland,,9750572.0,9750572.0,9750572.0,Directed
15724,Bangladesh,Finland,,2293950.0,2293950.0,2293950.0,Directed
15725,Côte d'Ivoire,Finland,,939454.0,939454.0,939454.0,Directed
15726,Niger,Finland,,11217.0,11217.0,11217.0,Directed
15727,Cayman Isds,Finland,,8616.0,8616.0,8616.0,Directed
15728,China,Finland,,300819490.0,300819490.0,300819490.0,Directed
15729,Chile,Finland,,72406280.0,72406280.0,72406280.0,Directed
15730,Ecuador,Finland,,3136583.0,3136583.0,3136583.0,Directed
15731,Anguilla,Finland,,164.0,164.0,164.0,Directed
15732,San Marino,Finland,,161608.0,161608.0,161608.0,Directed
15733,Mongolia,Finland,,603015.0,603015.0,603015.0,Directed
15734,Congo,Finland,,198218.0,198218.0,198218.0,Directed
15735,Austria,Finland,,34458179.0,34458179.0,34458179.0,Directed
15736,Lao People's Dem. Rep.,Finland,,543513.0,543513.0,543513.0,Directed
15737,Mali,Finland,,1101581.0,1101581.0,1101581.0,Directed
15738,Panama,Finland,,1293545.0,1293545.0,1293545.0,Directed
15739,Dominican Rep.,Finland,,727467.0,727467.0,727467.0,Directed
15740,Tajikistan,Finland,,105940.0,105940.0,105940.0,Directed
15741,Guam,Finland,,4021.0,4021.0,4021.0,Directed
15742,Maldives,Finland,,72717.0,72717.0,72717.0,Directed
15743,"Other Asia, nes",Finland,,28809986.0,28809986.0,28809986.0,Directed
15744,Viet Nam,Finland,,8217667.0,8217667.0,8217667.0,Directed
15745,Nigeria,Finland,,2040003.0,2040003.0,2040003.0,Directed
15746,Malta,Finland,,241890.0,241890.0,241890.0,Directed
15747,Algeria,Finland,,7860394.0,7860394.0,7860394.0,Directed
15748,United Rep. of Tanzania,Finland,,106688.0,106688.0,106688.0,Directed
15749,Gibraltar,Finland,,101.0,101.0,101.0,Directed
15750,Cuba,Finland,,680468.0,680468.0,680468.0,Directed
15751,Malawi,Finland,,126128.0,126128.0,126128.0,Directed
15752,Sri Lanka,Finland,,268986.0,268986.0,268986.0,Directed
15753,Russian Federation,Finland,,247408226.0,247408226.0,247408226.0,Directed
15754,Swaziland,Finland,,25779.0,25779.0,25779.0,Directed
15755,Ethiopia,Finland,,741460.0,741460.0,741460.0,Directed
15756,Indonesia,Finland,,13671184.0,13671184.0,13671184.0,Directed
15757,Yemen,Finland,,313625.0,313625.0,313625.0,Directed
15758,New Caledonia,Finland,,212598.0,212598.0,212598.0,Directed
15759,Sierra Leone,Finland,,16988.0,16988.0,16988.0,Directed
15760,Afghanistan,Finland,,27911.0,27911.0,27911.0,Directed
15761,Gabon,Finland,,312791.0,312791.0,312791.0,Directed
15762,Jordan,Finland,,3898598.0,3898598.0,3898598.0,Directed
15763,Honduras,Finland,,113265.0,113265.0,113265.0,Directed
15764,Thailand,Finland,,19257801.0,19257801.0,19257801.0,Directed
15765,Oman,Finland,,1204491.0,1204491.0,1204491.0,Directed
15766,Papua New Guinea,Finland,,12572.0,12572.0,12572.0,Directed
15767,Aruba,Finland,,35.0,35.0,35.0,Directed
15768,State of Palestine,Finland,,151975.0,151975.0,151975.0,Directed
15769,Saudi Arabia,Finland,,28868616.0,28868616.0,28868616.0,Directed
15770,Mauritania,Finland,,28214.0,28214.0,28214.0,Directed
15771,Iraq,Finland,,1082758.0,1082758.0,1082758.0,Directed
15772,French Polynesia,Finland,,3740.0,3740.0,3740.0,Directed
15773,Tunisia,Finland,,908654.0,908654.0,908654.0,Directed
15774,Lebanon,Finland,,2030214.0,2030214.0,2030214.0,Directed
15775,Morocco,Finland,,11176341.0,11176341.0,11176341.0,Directed
15776,Nicaragua,Finland,,367187.0,367187.0,367187.0,Directed
15777,Cambodia,Finland,,3061887.0,3061887.0,3061887.0,Directed
15778,Angola,Finland,,24466.0,24466.0,24466.0,Directed
15779,World,Finland,,4828362215.0,4828362215.0,4828362215.0,Directed
15780,Seychelles,Finland,,8842.0,8842.0,8842.0,Directed
15781,Syria,Finland,,409161.0,409161.0,409161.0,Directed
15782,Venezuela,Finland,,56337.0,56337.0,56337.0,Directed
15783,Cabo Verde,Finland,,10373.0,10373.0,10373.0,Directed
15784,Madagascar,Finland,,122459.0,122459.0,122459.0,Directed
15785,Bahrain,India,,27318525.0,27318525.0,27318525.0,Directed
15786,China,India,,1136026600.0,1136026600.0,1136026600.0,Directed
15787,Cambodia,India,,6420073.0,6420073.0,6420073.0,Directed
15788,Jamaica,India,,3209569.0,3209569.0,3209569.0,Directed
15789,Panama,India,,9064848.0,9064848.0,9064848.0,Directed
15790,Lebanon,India,,5188431.0,5188431.0,5188431.0,Directed
15791,Cabo Verde,India,,145963.0,145963.0,145963.0,Directed
15792,Mauritania,India,,1469832.0,1469832.0,1469832.0,Directed
15793,Guinea-Bissau,India,,214802.0,214802.0,214802.0,Directed
15794,Chile,India,,16643095.0,16643095.0,16643095.0,Directed
15795,Mali,India,,8280434.0,8280434.0,8280434.0,Directed
15796,Madagascar,India,,18588334.0,18588334.0,18588334.0,Directed
15797,Somalia,India,,31818419.0,31818419.0,31818419.0,Directed
15798,Tunisia,India,,8463522.0,8463522.0,8463522.0,Directed
15799,Tajikistan,India,,335903.0,335903.0,335903.0,Directed
15800,Syria,India,,4231109.0,4231109.0,4231109.0,Directed
15801,Niger,India,,1279201.0,1279201.0,1279201.0,Directed
15802,Burkina Faso,India,,4413284.0,4413284.0,4413284.0,Directed
15803,Côte d'Ivoire,India,,10497962.0,10497962.0,10497962.0,Directed
15804,Guinea,India,,25105413.0,25105413.0,25105413.0,Directed
15805,Anguilla,India,,3438.0,3438.0,3438.0,Directed
15806,Sint Maarten (Dutch part),India,,1644.0,1644.0,1644.0,Directed
15807,Venezuela,India,,54237183.0,54237183.0,54237183.0,Directed
15808,Lao People's Dem. Rep.,India,,341262.0,341262.0,341262.0,Directed
15809,Algeria,India,,14788630.0,14788630.0,14788630.0,Directed
15810,Equatorial Guinea,India,,410643.0,410643.0,410643.0,Directed
15811,Seychelles,India,,2000615.0,2000615.0,2000615.0,Directed
15812,Timor-Leste,India,,104181.0,104181.0,104181.0,Directed
15813,United Rep. of Tanzania,India,,55890005.0,55890005.0,55890005.0,Directed
15814,United Arab Emirates,India,,611890580.0,611890580.0,611890580.0,Directed
15815,Oman,India,,119950363.0,119950363.0,119950363.0,Directed
15816,Ghana,India,,17798060.0,17798060.0,17798060.0,Directed
15817,Eritrea,India,,243635.0,243635.0,243635.0,Directed
15818,Rep. of Korea,India,,211214936.0,211214936.0,211214936.0,Directed
15819,Libya,India,,3054160.0,3054160.0,3054160.0,Directed
15820,Trinidad and Tobago,India,,2358829.0,2358829.0,2358829.0,Directed
15821,Sudan,India,,40503583.0,40503583.0,40503583.0,Directed
15822,Papua New Guinea,India,,3153674.0,3153674.0,3153674.0,Directed
15823,Sierra Leone,India,,3213806.0,3213806.0,3213806.0,Directed
15824,Afghanistan,India,,16936940.0,16936940.0,16936940.0,Directed
15825,Burundi,India,,2396910.0,2396910.0,2396910.0,Directed
15826,Benin,India,,9749074.0,9749074.0,9749074.0,Directed
15827,Nepal,India,,128243023.0,128243023.0,128243023.0,Directed
15828,French Polynesia,India,,61887.0,61887.0,61887.0,Directed
15829,Dominica,India,,741.0,741.0,741.0,Directed
15830,Chad,India,,1006734.0,1006734.0,1006734.0,Directed
15831,Iran,India,,162456770.0,162456770.0,162456770.0,Directed
15832,Fiji,India,,638306.0,638306.0,638306.0,Directed
15833,Iraq,India,,70880919.0,70880919.0,70880919.0,Directed
15834,"Other Asia, nes",India,,86408053.0,86408053.0,86408053.0,Directed
15835,Samoa,India,,23827.0,23827.0,23827.0,Directed
15836,Bhutan,India,,34386756.0,34386756.0,34386756.0,Directed
15837,Honduras,India,,2598317.0,2598317.0,2598317.0,Directed
15838,Indonesia,India,,205801832.0,205801832.0,205801832.0,Directed
15839,Ethiopia,India,,28582056.0,28582056.0,28582056.0,Directed
15840,Guam,India,,45403.0,45403.0,45403.0,Directed
15841,Russian Federation,India,,94598109.0,94598109.0,94598109.0,Directed
15842,Bahamas,India,,70584.0,70584.0,70584.0,Directed
15843,Comoros,India,,481604.0,481604.0,481604.0,Directed
15844,FS Micronesia,India,,42017.0,42017.0,42017.0,Directed
15845,Palau,India,,3137.0,3137.0,3137.0,Directed
15846,Saint Vincent and the Grenadines,India,,6192.0,6192.0,6192.0,Directed
15847,Suriname,India,,277386.0,277386.0,277386.0,Directed
15848,Turkmenistan,India,,357150.0,357150.0,357150.0,Directed
15849,Mozambique,India,,33404805.0,33404805.0,33404805.0,Directed
15850,Angola,India,,6132692.0,6132692.0,6132692.0,Directed
15851,Central African Rep.,India,,1325363.0,1325363.0,1325363.0,Directed
15852,France,India,,109170116.0,109170116.0,109170116.0,Directed
15853,Haiti,India,,4032481.0,4032481.0,4032481.0,Directed
15854,Kuwait,India,,44118979.0,44118979.0,44118979.0,Directed
15855,Liberia,India,,1732159.0,1732159.0,1732159.0,Directed
15856,Morocco,India,,13862127.0,13862127.0,13862127.0,Directed
15857,Mongolia,India,,180402.0,180402.0,180402.0,Directed
15858,Nicaragua,India,,1599909.0,1599909.0,1599909.0,Directed
15859,World,India,,10271376066.0,10271376066.0,10271376066.0,Directed
15860,Cameroon,India,,5703917.0,5703917.0,5703917.0,Directed
15861,Costa Rica,India,,5500044.0,5500044.0,5500044.0,Directed
15862,Cuba,India,,54144.0,54144.0,54144.0,Directed
15863,Togo,India,,75021755.0,75021755.0,75021755.0,Directed
15864,Solomon Isds,India,,33151.0,33151.0,33151.0,Directed
15865,Dominican Rep.,India,,7919699.0,7919699.0,7919699.0,Directed
15866,Brunei Darussalam,India,,963690.0,963690.0,963690.0,Directed
15867,Cayman Isds,India,,117214.0,117214.0,117214.0,Directed
15868,Ecuador,India,,5983268.0,5983268.0,5983268.0,Directed
15869,Congo,India,,3560244.0,3560244.0,3560244.0,Directed
15870,Dem. People's Rep. of Korea,India,,67195.0,67195.0,67195.0,Directed
15871,Curaçao,India,,280969.0,280969.0,280969.0,Directed
15872,"Areas, nes",India,,5309603.0,5309603.0,5309603.0,Directed
15873,Sri Lanka,India,,137628974.0,137628974.0,137628974.0,Directed
15874,Albania,India,,574403.0,574403.0,574403.0,Directed
15875,Br. Virgin Isds,India,,1973.0,1973.0,1973.0,Directed
15876,Maldives,India,,10411371.0,10411371.0,10411371.0,Directed
15877,Vanuatu,India,,7331.0,7331.0,7331.0,Directed
15878,Swaziland,India,,215333.0,215333.0,215333.0,Directed
15879,South Sudan,India,,377211.0,377211.0,377211.0,Directed
15880,Kiribati,India,,3821.0,3821.0,3821.0,Directed
15881,Malawi,India,,9360694.0,9360694.0,9360694.0,Directed
15882,Andorra,India,,3074.0,3074.0,3074.0,Directed
15883,Bangladesh,India,,156352712.0,156352712.0,156352712.0,Directed
15884,Kazakhstan,India,,5589000.0,5589000.0,5589000.0,Directed
15885,Saudi Arabia,India,,229599698.0,229599698.0,229599698.0,Directed
15886,New Caledonia,India,,162208.0,162208.0,162208.0,Directed
15887,Nigeria,India,,79733634.0,79733634.0,79733634.0,Directed
15888,Viet Nam,India,,172448942.0,172448942.0,172448942.0,Directed
15889,Malta,India,,25679581.0,25679581.0,25679581.0,Directed
15890,Gabon,India,,1065234.0,1065234.0,1065234.0,Directed
15891,Jordan,India,,36864626.0,36864626.0,36864626.0,Directed
15892,Yemen,India,,59836893.0,59836893.0,59836893.0,Directed
15893,Saint Kitts and Nevis,India,,14295.0,14295.0,14295.0,Directed
15894,Aruba,India,,91774.0,91774.0,91774.0,Directed
15895,Thailand,India,,97726007.0,97726007.0,97726007.0,Directed
15896,Austria,India,,10092611.0,10092611.0,10092611.0,Directed
15897,Djibouti,India,,9452386.0,9452386.0,9452386.0,Directed
15898,Tonga,India,,6991.0,6991.0,6991.0,Directed
15899,Curaçao,Israel,,1000.0,1000.0,1000.0,Directed
15900,Venezuela,Israel,,1000.0,1000.0,1000.0,Directed
15901,Bangladesh,Guatemala,,2985010.0,2985010.0,2985010.0,Directed
15902,Suriname,Guatemala,,258025.0,258025.0,258025.0,Directed
15903,Saint Vincent and the Grenadines,Guatemala,,19818.0,19818.0,19818.0,Directed
15904,Ecuador,Guatemala,,2683486.0,2683486.0,2683486.0,Directed
15905,Curaçao,Guatemala,,153535.0,153535.0,153535.0,Directed
15906,Venezuela,Guatemala,,453558.0,453558.0,453558.0,Directed
15907,Paraguay,Guatemala,,2306.0,2306.0,2306.0,Directed
15908,Russian Federation,Guatemala,,749788.0,749788.0,749788.0,Directed
15909,Honduras,Guatemala,,61205283.0,61205283.0,61205283.0,Directed
15910,Indonesia,Guatemala,,14242808.0,14242808.0,14242808.0,Directed
15911,"Other Asia, nes",Guatemala,,5734069.0,5734069.0,5734069.0,Directed
15912,Iraq,Guatemala,,31620.0,31620.0,31620.0,Directed
15913,Dominica,Guatemala,,151133.0,151133.0,151133.0,Directed
15914,World,Guatemala,,844520690.0,844520690.0,844520690.0,Directed
15915,Haiti,Guatemala,,1247470.0,1247470.0,1247470.0,Directed
15916,Kuwait,Guatemala,,615248.0,615248.0,615248.0,Directed
15917,France,Guatemala,,1891157.0,1891157.0,1891157.0,Directed
15918,Nicaragua,Guatemala,,54513582.0,54513582.0,54513582.0,Directed
15919,Costa Rica,Guatemala,,39261227.0,39261227.0,39261227.0,Directed
15920,Dominican Rep.,Guatemala,,12289758.0,12289758.0,12289758.0,Directed
15921,Cuba,Guatemala,,836534.0,836534.0,836534.0,Directed
15922,Yemen,Guatemala,,663900.0,663900.0,663900.0,Directed
15923,Saint Kitts and Nevis,Guatemala,,55529.0,55529.0,55529.0,Directed
15924,Thailand,Guatemala,,15077.0,15077.0,15077.0,Directed
15925,Jordan,Guatemala,,235135.0,235135.0,235135.0,Directed
15926,Aruba,Guatemala,,59403.0,59403.0,59403.0,Directed
15927,Bahrain,Guatemala,,1820.0,1820.0,1820.0,Directed
15928,China,Guatemala,,14582234.0,14582234.0,14582234.0,Directed
15929,Panama,Guatemala,,17316915.0,17316915.0,17316915.0,Directed
15930,Jamaica,Guatemala,,3774413.0,3774413.0,3774413.0,Directed
15931,Lebanon,Guatemala,,272950.0,272950.0,272950.0,Directed
15932,Bahamas,Guatemala,,119692.0,119692.0,119692.0,Directed
15933,Viet Nam,Guatemala,,300500.0,300500.0,300500.0,Directed
15934,Saudi Arabia,Guatemala,,14170247.0,14170247.0,14170247.0,Directed
15935,Trinidad and Tobago,Guatemala,,2296138.0,2296138.0,2296138.0,Directed
15936,Rep. of Korea,Guatemala,,6996316.0,6996316.0,6996316.0,Directed
15937,Mauritania,Guatemala,,8346444.0,8346444.0,8346444.0,Directed
15938,Chile,Guatemala,,11781076.0,11781076.0,11781076.0,Directed
15939,Tunisia,Guatemala,,8599917.0,8599917.0,8599917.0,Directed
15940,Seychelles,Guatemala,,5969.0,5969.0,5969.0,Directed
15941,United Arab Emirates,Guatemala,,4264634.0,4264634.0,4264634.0,Directed
15942,Equatorial Guinea,Belgium,,1199840.0,1199840.0,1199840.0,Directed
15943,Marshall Isds,Belgium,,13865.0,13865.0,13865.0,Directed
15944,Sao Tome and Principe,Belgium,,135641.0,135641.0,135641.0,Directed
15945,Eritrea,Belgium,,837458.0,837458.0,837458.0,Directed
15946,Libya,Belgium,,4159287.0,4159287.0,4159287.0,Directed
15947,Papua New Guinea,Belgium,,229921.0,229921.0,229921.0,Directed
15948,Burundi,Belgium,,1446340.0,1446340.0,1446340.0,Directed
15949,Afghanistan,Belgium,,2337711.0,2337711.0,2337711.0,Directed
15950,Wallis and Futuna Isds,Belgium,,14722.0,14722.0,14722.0,Directed
15951,Saint-Barthélemy,Belgium,,1336.0,1336.0,1336.0,Directed
15952,Special Categories,Belgium,,59803.0,59803.0,59803.0,Directed
15953,Guinea-Bissau,Belgium,,48784.0,48784.0,48784.0,Directed
15954,Falkland Isds (Malvinas),Belgium,,9033.0,9033.0,9033.0,Directed
15955,Somalia,Belgium,,445325.0,445325.0,445325.0,Directed
15956,Syria,Belgium,,910072.0,910072.0,910072.0,Directed
15957,Tajikistan,Belgium,,149743.0,149743.0,149743.0,Directed
15958,San Marino,Belgium,,243351.0,243351.0,243351.0,Directed
15959,Niger,Belgium,,6956354.0,6956354.0,6956354.0,Directed
15960,Côte d'Ivoire,Belgium,,20397604.0,20397604.0,20397604.0,Directed
15961,Venezuela,Belgium,,864399.0,864399.0,864399.0,Directed
15962,Lao People's Dem. Rep.,Belgium,,70343.0,70343.0,70343.0,Directed
15963,Swaziland,Belgium,,358190.0,358190.0,358190.0,Directed
15964,Sri Lanka,Belgium,,1890444.0,1890444.0,1890444.0,Directed
15965,South Sudan,Belgium,,187206.0,187206.0,187206.0,Directed
15966,Malawi,Belgium,,207756.0,207756.0,207756.0,Directed
15967,Cocos Isds,Belgium,,24207.0,24207.0,24207.0,Directed
15968,Turkmenistan,Belgium,,274450.0,274450.0,274450.0,Directed
15969,Mozambique,Belgium,,2778156.0,2778156.0,2778156.0,Directed
15970,Andorra,Belgium,,19579.0,19579.0,19579.0,Directed
15971,Saint Vincent and the Grenadines,Belgium,,29573.0,29573.0,29573.0,Directed
15972,Brunei Darussalam,Belgium,,223698.0,223698.0,223698.0,Directed
15973,Congo,Belgium,,2806318.0,2806318.0,2806318.0,Directed
15974,Grenada,Belgium,,44622.0,44622.0,44622.0,Directed
15975,"Areas, nes",Belgium,,271436.0,271436.0,271436.0,Directed
15976,Curaçao,Belgium,,440921.0,440921.0,440921.0,Directed
15977,Togo,Belgium,,3954663.0,3954663.0,3954663.0,Directed
15978,Bunkers,Belgium,,160429363.0,160429363.0,160429363.0,Directed
15979,Solomon Isds,Belgium,,92382.0,92382.0,92382.0,Directed
15980,"Other Africa, nes",Belgium,,768.0,768.0,768.0,Directed
15981,Dominica,Belgium,,29048.0,29048.0,29048.0,Directed
15982,Nepal,Belgium,,831030.0,831030.0,831030.0,Directed
15983,"Bonaire, Saint Eustatius and Saba",Belgium,,210278.0,210278.0,210278.0,Directed
15984,Fiji,Belgium,,57385.0,57385.0,57385.0,Directed
15985,Chad,Belgium,,596177.0,596177.0,596177.0,Directed
15986,Central African Rep.,Belgium,,1248036.0,1248036.0,1248036.0,Directed
15987,Haiti,Belgium,,654452.0,654452.0,654452.0,Directed
15988,Liberia,Belgium,,696914.0,696914.0,696914.0,Directed
15989,Nigeria,Belgium,,33068706.0,33068706.0,33068706.0,Directed
15990,Comoros,Belgium,,659989.0,659989.0,659989.0,Directed
15991,Bahamas,Belgium,,380623.0,380623.0,380623.0,Directed
15992,State of Palestine,Belgium,,1367469.0,1367469.0,1367469.0,Directed
15993,Saint Kitts and Nevis,Belgium,,10722.0,10722.0,10722.0,Directed
15994,Aruba,Belgium,,66905.0,66905.0,66905.0,Directed
15995,Saint Helena,Belgium,,652.0,652.0,652.0,Directed
15996,Djibouti,Belgium,,401894.0,401894.0,401894.0,Directed
15997,Saint Pierre and Miquelon,Belgium,,151265.0,151265.0,151265.0,Directed
15998,Cabo Verde,Belgium,,636747.0,636747.0,636747.0,Directed
15999,Cambodia,Belgium,,1823600.0,1823600.0,1823600.0,Directed
16000,Algeria,Belgium,,58097521.0,58097521.0,58097521.0,Directed
16001,United Arab Emirates,Belgium,,100763509.0,100763509.0,100763509.0,Directed
16002,Oman,Belgium,,15173715.0,15173715.0,15173715.0,Directed
16003,United Rep. of Tanzania,Belgium,,3260130.0,3260130.0,3260130.0,Directed
16004,Seychelles,Belgium,,346331.0,346331.0,346331.0,Directed
16005,Rep. of Korea,Belgium,,109157826.0,109157826.0,109157826.0,Directed
16006,Trinidad and Tobago,Belgium,,2115929.0,2115929.0,2115929.0,Directed
16007,Sudan,Belgium,,5772920.0,5772920.0,5772920.0,Directed
16008,Ghana,Belgium,,15673883.0,15673883.0,15673883.0,Directed
16009,Sierra Leone,Belgium,,1542415.0,1542415.0,1542415.0,Directed
16010,Benin,Belgium,,3251361.0,3251361.0,3251361.0,Directed
16011,Mauritania,Belgium,,4758007.0,4758007.0,4758007.0,Directed
16012,Mali,Belgium,,4560407.0,4560407.0,4560407.0,Directed
16013,Chile,Belgium,,28017726.0,28017726.0,28017726.0,Directed
16014,Tunisia,Belgium,,15376754.0,15376754.0,15376754.0,Directed
16015,Madagascar,Belgium,,2744457.0,2744457.0,2744457.0,Directed
16016,Burkina Faso,Belgium,,9102706.0,9102706.0,9102706.0,Directed
16017,Sint Maarten (Dutch part),Belgium,,38834.0,38834.0,38834.0,Directed
16018,Guinea,Belgium,,15752657.0,15752657.0,15752657.0,Directed
16019,Albania,Belgium,,973021.0,973021.0,973021.0,Directed
16020,Gibraltar,Belgium,,2254252.0,2254252.0,2254252.0,Directed
16021,Maldives,Belgium,,124777.0,124777.0,124777.0,Directed
16022,Suriname,Belgium,,1250017.0,1250017.0,1250017.0,Directed
16023,Kazakhstan,Belgium,,20197124.0,20197124.0,20197124.0,Directed
16024,Bangladesh,Belgium,,7770922.0,7770922.0,7770922.0,Directed
16025,Ecuador,Belgium,,5374445.0,5374445.0,5374445.0,Directed
16026,Cayman Isds,Belgium,,0.0,0.0,0.0,Directed
16027,Costa Rica,Belgium,,2312160.0,2312160.0,2312160.0,Directed
16028,Cuba,Belgium,,3489876.0,3489876.0,3489876.0,Directed
16029,Cameroon,Belgium,,13722245.0,13722245.0,13722245.0,Directed
16030,Dominican Rep.,Belgium,,2675807.0,2675807.0,2675807.0,Directed
16031,Honduras,Belgium,,740788.0,740788.0,740788.0,Directed
16032,Indonesia,Belgium,,30234095.0,30234095.0,30234095.0,Directed
16033,Russian Federation,Belgium,,241087060.0,241087060.0,241087060.0,Directed
16034,Saint Lucia,Belgium,,107803.0,107803.0,107803.0,Directed
16035,Ethiopia,Belgium,,5151551.0,5151551.0,5151551.0,Directed
16036,Iran,Belgium,,10238822.0,10238822.0,10238822.0,Directed
16037,"Other Asia, nes",Belgium,,53163831.0,53163831.0,53163831.0,Directed
16038,Iraq,Belgium,,24729735.0,24729735.0,24729735.0,Directed
16039,French Polynesia,Belgium,,633921.0,633921.0,633921.0,Directed
16040,Angola,Belgium,,7060198.0,7060198.0,7060198.0,Directed
16041,France,Belgium,,2330074361.0,2330074361.0,2330074361.0,Directed
16042,Nicaragua,Belgium,,613291.0,613291.0,613291.0,Directed
16043,Mongolia,Belgium,,621675.0,621675.0,621675.0,Directed
16044,Morocco,Belgium,,27404273.0,27404273.0,27404273.0,Directed
16045,World,Belgium,,19069287990.0,19069287990.0,19069287990.0,Directed
16046,Kuwait,Belgium,,12348281.0,12348281.0,12348281.0,Directed
16047,Viet Nam,Belgium,,46083527.0,46083527.0,46083527.0,Directed
16048,New Caledonia,Belgium,,1188163.0,1188163.0,1188163.0,Directed
16049,Saudi Arabia,Belgium,,120948392.0,120948392.0,120948392.0,Directed
16050,Malta,Belgium,,6586623.0,6586623.0,6586623.0,Directed
16051,Greenland,Belgium,,29970.0,29970.0,29970.0,Directed
16052,Thailand,Belgium,,58898579.0,58898579.0,58898579.0,Directed
16053,Austria,Belgium,,172086488.0,172086488.0,172086488.0,Directed
16054,Yemen,Belgium,,7730365.0,7730365.0,7730365.0,Directed
16055,Jordan,Belgium,,14775009.0,14775009.0,14775009.0,Directed
16056,Gabon,Belgium,,3279990.0,3279990.0,3279990.0,Directed
16057,Faeroe Isds,Belgium,,334931.0,334931.0,334931.0,Directed
16058,Bahrain,Belgium,,4249618.0,4249618.0,4249618.0,Directed
16059,Lebanon,Belgium,,15235993.0,15235993.0,15235993.0,Directed
16060,Panama,Belgium,,8207989.0,8207989.0,8207989.0,Directed
16061,Jamaica,Belgium,,951636.0,951636.0,951636.0,Directed
16062,China,Belgium,,605336848.0,605336848.0,605336848.0,Directed
16063,Ethiopia,Ireland,,56507.0,56507.0,56507.0,Directed
